,Custom_Difference,Matched_Rows
"('VT23', '20180222-24WIooVL-VG__R9F3_RN1RP2')",216.64997844808886,63998
"('VT4', '20180222-57NYooVH-VT__R7F1_RN1RP2')",216.7039002017114,52818
"('VT15', '20180222-57NYooVH-VT__R7F1_RN1RP2')",216.77359896907987,52694
"('VT17', '20180222-57NYooVH-VT__R7F1_RN1RP2')",216.81192343381716,52717
"('VT45', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",216.86014785831694,65449
"('VT41', '20180222-57WIooVH-VT__R6F15_RN1RP2')",216.92345800203853,58121
"('VT7', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",216.94236732989935,51526
"('VT17', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",216.9453236737905,51903
"('VT3', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",217.1139260909883,53610
"('VT8', '20180222-57WIooVL-VT__R6F18_RN1RP2')",217.19618179537753,48070
"('VT1', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",217.26202074421107,51153
"('VT29', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",217.36620979273468,59997
"('VT3', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",217.37874835553384,52264
"('VT10', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",217.4818000605412,51313
"('VT14', '20180222-57OOooVH-VT__R7F3_RN1RP1')",217.77992078034728,44101
"('VT40', '20180222-57WIooVB-VT__R4F5_RN1RP2')",217.90888830832267,51339
"('VT25', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",217.91160081630778,67465
"('VT6', '20180222-57WIooVL-VT__R6F17_RN1RP1')",218.0838877528554,47546
"('VT8', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",218.23985277305488,4477
"('VT8', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",218.369797608015,51928
"('VT7', '20180222-57WIooVL-VT__R6F18_RN1RP2')",218.45372022010298,48299
"('VT15', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",218.54876792595553,52296
"('VT43', '20180222-70OOooVH-VT__R7F4_RN1RP3')",218.63625419899316,58146
"('VT16', '20180222-57OOooVH-VT__R8F11_RN1RP3')",218.6387978298656,43605
"('VT12', '20180222-57NYooVH-VT__R7F1_RN1RP2')",218.82318034942742,52694
"('VT39', '20180222-57NYooVH-VT__R6F20_RN1RP1')",218.82837968664174,60595
"('VT48', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",218.858456369368,64745
"('VT50', '20180222-57NYooVH-VT__R6F20_RN1RP1')",218.87251646142954,60284
"('VT42', '20180222-57WIooVH-VT__R6F15_RN1RP2')",219.251722530648,57659
"('VT13', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",219.440585855583,52322
"('VT28', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",219.55948992568594,50928
"('VT34', '20180222-24WIooVH-VG__R9F1_RN1RP3')",219.7294815667507,52951
"('VT48', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",220.0398080544426,63608
"('VT14', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",220.05179357947586,53624
"('VT21', '20180222-57WIooVB-VT__R4F6_RN1RP3')",220.10051894627773,66820
"('VT16', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",220.21416310831276,51169
"('VT10', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",220.25139339441031,52300
"('VT14', '20180222-57WIooVH-VT__R6F14_RN1RP1')",220.35797736927356,50407
"('VT16', '20180222-57WIooVH-VT__R6F16_RN1RP3')",220.4979687608145,49344
"('VT19', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",220.54612434320444,67657
"('VT48', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",220.5599640061334,63785
"('VT31', '20180222-24WIooVL-VG__R9F4_RN1RP3')",220.68434075125106,50620
"('VT43', '20180222-57NYooVH-VT__R7F2_RN1RP3')",220.73033155956193,66267
"('VT47', '20180222-57WIooVL-VT__R6F17_RN1RP1')",220.83654531155514,59986
"('VT4', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",221.10306937251926,52008
"('VT48', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",221.10363432160685,45066
"('VT33', '20180222-57NYooVH-VT__R7F2_RN1RP3')",221.22993025905237,60312
"('VT34', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",221.2746550480177,55899
"('VT21', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",221.2867814493534,67448
"('VT45', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",221.35507246134077,65438
"('VT46', '20180222-57OOooVH-VT__R7F3_RN1RP1')",221.3799004735293,62537
"('VT43', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",221.42465628844533,50441
"('VT24', '20180222-24WIooVL-VG__R9F4_RN1RP3')",221.43619449567433,64217
"('VT31', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",221.457571863424,53762
"('VT15', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",221.5597430659666,52281
"('VT2', '20180222-57WIooVH-VT__R6F14_RN1RP1')",221.6015697951115,50452
"('VT12', '20180222-57WIooVH-VT__R6F14_RN1RP1')",221.641282683298,50368
"('VT11', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",221.77324081566266,52448
"('VT14', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",221.7754923613516,52418
"('VT7', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",221.82810005573702,53242
"('VT2', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",221.8597641937174,52350
"('VT9', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",221.87177157133195,51946
"('VT6', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",222.0035839041033,51189
"('VT44', '20180222-70OOooVH-VT__R7F4_RN1RP3')",222.00690399584118,61464
"('VT3', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",222.1212189386945,52409
"('VT44', '20180222-57NYooVH-VT__R7F2_RN1RP3')",222.45683741448786,68105
"('VT13', '20180222-57WIooVH-VT__R6F14_RN1RP1')",222.65099084048967,50430
"('VT49', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",222.67922677406128,64997
"('VT9', '20180222-57NYooVH-VT__R7F1_RN1RP2')",222.82480701243426,52761
"('VT7', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",223.0383550861883,52525
"('VT16', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",223.05948644071623,51984
"('VT9', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",223.18767385610312,52346
"('VT13', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",223.26260229191143,52452
"('VT40', '20180222-57WIooVB-VT__R4F6_RN1RP3')",223.32348826587344,51256
"('VT1', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",223.3950767607125,51993
"('VT8', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",223.47748587556416,4701
"('VT45', '20180222-57WIooVH-VT__R6F14_RN1RP1')",223.57621399309232,64306
"('VT8', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",223.89096095545648,53064
"('VT24', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",224.02172959302794,66573
"('VT23', '20180222-24NYooVH-VG__R9F6_RN1RP2')",224.08354805695313,63998
"('VT45', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",224.10048587837395,65408
"('VT48', '20180222-24NYooVH-VG__R9F5_RN1RP1')",224.17179444464176,44034
"('VT2', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",224.2617796202111,52483
"('VT17', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",224.37274704943286,52288
"('VT23', '20180222-24OOooVH-VG__R9F9_RN1RP1')",224.6657140838054,63999
"('VT12', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",224.731268300556,52276
"('VT6', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",224.7619291958505,51412
"('VT27', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",224.84186424175044,65414
"('VT1', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",224.9512259627661,53093
"('VT11', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",224.95329739879503,53635
"('VT43', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",225.21639211387264,49208
"('VT12', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",225.26060306446553,52416
"('VT29', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",225.30741091621968,57735
"('VT44', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",225.4931536899818,57162
"('VT7', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",225.5313434295553,52107
"('VT40', '20180222-57OOooVH-VT__R7F3_RN1RP1')",225.5928971255166,62131
"('VT40', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",225.84430512310493,52226
"('VT22', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",226.3946225455639,67752
"('VT7', '20180222-57NYooVH-VT__R7F1_RN1RP2')",226.44271640241885,52928
"('VT8', '20180222-57NYooVH-VT__R7F1_RN1RP2')",226.5041741489994,52730
"('VT41', '20180222-57NYooVH-VT__R6F20_RN1RP1')",226.52358776203238,59788
"('VT23', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",226.62074304683716,66406
"('VT47', '20180222-57WIooVH-VT__R6F16_RN1RP3')",226.68048555178788,60851
"('VT10', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",226.73389656886718,51075
"('VT11', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",227.16144994232087,52304
"('VT1', '20180222-57NYooVH-VT__R7F1_RN1RP2')",227.280518799195,52799
"('VT27', '20180222-24WIooVH-VG__R5F11_RN1RP2')",227.39482201895407,65318
"('VT2', '20180222-57OOooVH-VT__R7F3_RN1RP1')",227.3980870367617,44171
"('VT49', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",227.41754209789798,64992
"('VT10', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",227.47990140325257,53034
"('VT48', '20180222-57WIooVL-VT__R6F18_RN1RP2')",227.56193935517487,61540
"('VT6', '20180222-57WIooVH-VT__R6F16_RN1RP3')",227.7021217616456,49359
"('VT3', '20180222-57OOooVH-VT__R7F3_RN1RP1')",227.9093849909395,44077
"('VT45', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",227.97749977479862,51356
"('VT9', '20180222-57WIooVH-VT__R6F14_RN1RP1')",228.5298545719266,50455
"('VT48', '20180222-24WIooVL-VG__R9F3_RN1RP2')",228.60753444661822,44040
"('VT10', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",228.7586251623407,51890
"('VT15', '20180222-57WIooVH-VT__R6F14_RN1RP1')",228.9816571889997,50391
"('VT16', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",229.03709174000738,51423
"('VT16', '20180222-57WIooVL-VT__R6F18_RN1RP2')",229.06627350622628,48156
"('VT48', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",229.33323875198374,45082
"('VT42', '20180222-57NYooVH-VT__R6F20_RN1RP1')",229.35877024496833,59407
"('VT49', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",229.44907009792726,50210
"('VT4', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",229.58610054885145,53722
"('VT17', '20180222-57WIooVH-VT__R6F14_RN1RP1')",229.60196153785012,50423
"('VT6', '20180222-57OOooVH-VT__R8F11_RN1RP3')",229.61073676071896,43659
"('VT43', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",229.61112513883558,67711
"('VT47', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",229.89183844938816,62213
"('VT49', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",229.9492556019978,65081
"('VT12', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",229.9690684833538,53613
"('VT36', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",230.0475088435849,44442
"('VT9', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",230.20526537924312,52332
"('VT49', '20180222-57WIooVH-VT__R6F14_RN1RP1')",230.30566197941954,63746
"('VT1', '20180222-57WIooVH-VT__R6F14_RN1RP1')",230.5120964402741,50516
"('VT32', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",230.61984107033712,51944
"('VT48', '20180222-57NYooVH-VT__R7F1_RN1RP2')",230.63759926165037,63869
"('VT2', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",230.6970957247682,53679
"('VT29', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",230.71164959957127,57173
"('VT8', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",230.7385171707494,52311
"('VT17', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",230.85184129134228,53634
"('VT11', '20180222-57OOooVH-VT__R7F3_RN1RP1')",230.86192284727676,44118
"('VT23', '20180222-24WIooVL-VG__R9F2_RN1RP1')",230.92218082348683,64002
"('VT23', '20180222-24NYooVH-VG__R9F8_RN1RP3')",230.92910123078235,63998
"('VT39', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",230.9613898936143,40678
"('VT15', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",231.00422285858775,52404
"('VT23', '20180222-24OOooVH-VG__R9F10_RN1RP2')",231.16217999775256,63999
"('VT24', '20180222-24WIooVH-VG__R9F1_RN1RP3')",231.29609306825128,64238
"('VT10', '20180222-57NYooVH-VT__R7F1_RN1RP2')",231.3239461723004,52729
"('VT1', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",231.78056201860525,53700
"('VT38', '20180222-57WIooVH-VT__R6F15_RN1RP2')",231.87717059610998,56734
"('VT4', '20180222-57WIooVH-VT__R6F14_RN1RP1')",232.03619048477492,50499
"('VT25', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",232.09521798440466,67472
"('VT31', '20180222-24WIooVH-VG__R9F1_RN1RP3')",232.18199642537093,50645
"('VT33', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",232.22997821223146,61732
"('VT17', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",232.3183738809186,52421
"('VT32', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",232.44944263586413,51244
"('VT10', '20180222-57WIooVH-VT__R6F14_RN1RP1')",232.48553946086554,50413
"('VT23', '20180222-24OOooVH-VG__R9F11_RN1RP3')",232.58953185711002,64000
"('VT15', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",232.6436766405152,53627
"('VT46', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",232.9523183056493,52933
"('VT21', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",233.00796743800976,67455
"('VT44', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",233.01679769724987,69498
"('VT9', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",233.36396221867255,53680
"('VT16', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",233.40059369071642,52415
"('VT45', '20180222-57OOooVH-VT__R7F3_RN1RP1')",233.44215159808152,61626
"('VT6', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",233.4497002435065,52038
"('VT13', '20180222-57OOooVH-VT__R7F3_RN1RP1')",233.64230016272117,44141
"('VT4', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",233.67633118473273,52388
"('VT17', '20180222-57OOooVH-VT__R7F3_RN1RP1')",233.73543151953467,44111
"('VT47', '20180222-57OOooVH-VT__R8F11_RN1RP3')",233.75269317972914,57994
"('VT5', '20180222-70OOooVH-VT__R7F4_RN1RP3')",233.83523634930125,33538
"('VT47', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",234.20759729116494,62627
"('VT44', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",234.2128012424693,55357
"('VT34', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",234.22569112458925,53086
"('VT6', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",234.39782006425293,52411
"('VT1', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",234.44435212254368,52380
"('VT48', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",234.90698971197958,65059
"('VT16', '20180222-57NYooVH-VT__R7F1_RN1RP2')",235.08085840769363,52816
"('VT16', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",235.22259667993885,51992
"('VT7', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",235.29436317252595,52493
"('VT16', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",235.53033406404555,53118
"('VT8', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",235.74051668578693,53660
"('VT27', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",236.427003075731,67440
"('VT6', '20180222-57NYooVH-VT__R7F1_RN1RP2')",236.42952503423095,52837
"('VT9', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",236.85475448573695,52465
"('VT47', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",237.3112855968094,63804
"('VT5', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",237.32310648209324,53250
"('VT12', '20180222-57OOooVH-VT__R7F3_RN1RP1')",237.65892552378043,44068
"('VT48', '20180222-24NYooVH-VG__R9F6_RN1RP2')",237.73444932635707,44033
"('VT48', '20180222-24OOooVH-VG__R9F9_RN1RP1')",237.80359250793768,44042
"('VT39', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",238.1054393164621,37417
"('VT22', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",238.7114392322344,67757
"('VT37', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",238.82033207462788,28306
"('VT15', '20180222-57OOooVH-VT__R7F3_RN1RP1')",238.8417884597767,44077
"('VT8', '20180222-57WIooVH-VT__R6F14_RN1RP1')",239.05996842617174,50418
"('VT5', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",239.42754221447936,53877
"('VT27', '20180222-24WIooVH-VG__R5F10_RN1RP1')",239.48169425553206,65323
"('VT10', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",239.63888064174967,53637
"('VT6', '20180222-57WIooVL-VT__R6F18_RN1RP2')",239.67091226308366,48178
"('VT47', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",239.90475963050244,62685
"('VT4', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",240.0805672752971,52516
"('VT30', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",240.23798144897307,51814
"('VT29', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",240.35007668742176,57170
"('VT40', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",240.66666369668798,49423
"('VT23', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",240.71622003718446,64439
"('VT44', '20180222-24NYooVH-VG__R9F5_RN1RP1')",240.88641486357346,54548
"('VT7', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",241.09182974123468,52638
"('VT4', '20180222-57OOooVH-VT__R7F3_RN1RP1')",241.17993100696452,44247
"('VT7', '20180222-57WIooVH-VT__R6F14_RN1RP1')",241.24602026692025,50653
"('VT49', '20180222-57OOooVH-VT__R7F3_RN1RP1')",241.25354009301617,61146
"('VT50', '20180222-57WIooVL-VT__R6F17_RN1RP1')",241.61428996013223,58450
"('VT31', '20180222-24WIooVH-VG__R5F11_RN1RP2')",241.69410681534225,50666
"('VT10', '20180222-57OOooVH-VT__R7F3_RN1RP1')",241.71424912675042,44113
"('VT8', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",241.91153871874494,52442
"('VT43', '20180222-24WIooVL-VG__R9F4_RN1RP3')",241.94753878821115,49203
"('VT29', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",241.97695191958627,59995
"('VT32', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",242.08789857853614,51243
"('VT48', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",242.1740907515878,63857
"('VT32', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",242.3708009788376,54335
"('VT1', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",242.8478445652171,52507
"('VT41', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",242.87181228085498,38631
"('VT39', '20180222-57WIooVL-VT__R6F17_RN1RP1')",243.19715829305215,58721
"('VT6', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",243.24101064638813,53123
"('VT44', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",243.43173707462773,55407
"('VT1', '20180222-57OOooVH-VT__R7F3_RN1RP1')",243.6051939456159,44224
"('VT47', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",244.0538146738592,62871
"('VT38', '20180222-57NYooVH-VT__R6F20_RN1RP1')",244.1809876392687,58523
"('VT24', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",244.23861522199246,64334
"('VT9', '20180222-57OOooVH-VT__R7F3_RN1RP1')",244.40166376805882,44167
"('VT24', '20180222-24WIooVH-VG__R5F11_RN1RP2')",244.63016706215782,64248
"('VT5', '20180222-57NYooVH-VT__R7F2_RN1RP3')",244.89287883090495,54435
"('VT48', '20180222-24NYooVH-VG__R9F8_RN1RP3')",245.06202293548492,44035
"('VT40', '20180222-24NYooVH-VG__R9F5_RN1RP1')",245.1862346319532,49402
"('VT48', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",245.26960005214687,63953
"('VT37', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",245.38961891927133,30546
"('VT48', '20180222-24WIooVL-VG__R9F2_RN1RP1')",245.4129295254258,44041
"('VT7', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",245.4573913339968,53835
"('VT16', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",245.61038043387163,53736
"('VT44', '20180222-24WIooVL-VG__R9F3_RN1RP2')",245.65552357139603,54550
"('VT8', '20180222-57OOooVH-VT__R7F3_RN1RP1')",245.77819981634582,44138
"('VT27', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",245.79866005486193,67448
"('VT6', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",245.86230443092924,52404
"('VT36', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",246.16255627556222,59059
"('VT47', '20180222-57WIooVL-VT__R6F18_RN1RP2')",246.32227360815472,60326
"('VT48', '20180222-24OOooVH-VG__R9F10_RN1RP2')",246.3831116142305,44047
"('VT6', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",246.53747265468093,52036
"('VT39', '20180222-24NYooVH-VG__R9F5_RN1RP1')",246.75376227411974,37388
"('VT48', '20180222-24OOooVH-VG__R9F11_RN1RP3')",246.818910294658,44042
"('VT36', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",246.9711338463071,59419
"('VT46', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",247.20221817552357,66779
"('VT11', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",248.0204367607337,53290
"('VT34', '20180222-24WIooVH-VG__R5F11_RN1RP2')",248.205850430101,52963
"('VT11', '20180222-70OOooVH-VT__R7F4_RN1RP3')",248.29110012996608,33571
"('VT16', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",248.32983155590034,52380
"('VT7', '20180222-57OOooVH-VT__R7F3_RN1RP1')",248.42382464914832,44414
"('VT50', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",248.46447745776334,60908
"('VT48', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",248.83456596728436,63982
"('VT46', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",249.15368868425278,66911
"('VT50', '20180222-57WIooVH-VT__R6F16_RN1RP3')",249.23394762682673,59500
"('VT40', '20180222-24WIooVL-VG__R9F3_RN1RP2')",249.44588890280227,49404
"('VT23', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",249.64851305546838,64023
"('VT39', '20180222-57WIooVH-VT__R6F16_RN1RP3')",249.9647716000141,59784
"('VT47', '20180222-57NYooVH-VT__R7F1_RN1RP2')",250.15579788349407,62926
"('VT39', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",250.18442223537784,60786
"('VT48', '20180222-57WIooVH-VT__R6F14_RN1RP1')",250.54263869904406,62612
"('VT16', '20180222-57WIooVH-VT__R6F14_RN1RP1')",250.81074699846852,50529
"('VT36', '20180222-70OOooVH-VT__R7F4_RN1RP3')",251.21491589253796,47859
"('VT40', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",251.37485221132678,66543
"('VT13', '20180222-70OOooVH-VT__R7F4_RN1RP3')",251.84604590591357,33602
"('VT41', '20180222-57WIooVL-VT__R6F17_RN1RP1')",251.95204628360918,57947
"('VT29', '20180222-24WIooVL-VG__R9F4_RN1RP3')",252.1457796251304,57154
"('VT3', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",252.4754150788399,53240
"('VT33', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",252.6472796266224,48112
"('VT39', '20180222-24WIooVL-VG__R9F3_RN1RP2')",252.69214937735293,37392
"('VT40', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",252.72108655260968,66656
"('VT14', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",252.9211152214926,53253
"('VT10', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",253.02102353690188,52434
"('VT43', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",253.350735204979,52223
"('VT40', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",253.38678607642908,50340
"('VT31', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",253.6969184530101,50787
"('VT14', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",253.70514270091255,53869
"('VT3', '20180222-70OOooVH-VT__R7F4_RN1RP3')",253.71353275875452,33525
"('VT10', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",253.84045248644375,52289
"('VT31', '20180222-24WIooVH-VG__R5F10_RN1RP1')",253.85939398617506,50671
"('VT43', '20180222-24WIooVH-VG__R9F1_RN1RP3')",254.0435593427663,49215
"('VT42', '20180222-57WIooVL-VT__R6F17_RN1RP1')",254.05240891330206,57383
"('VT50', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",254.4893075598686,61257
"('VT32', '20180222-24WIooVL-VG__R9F4_RN1RP3')",254.6729596314969,51216
"('VT47', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",254.85197443746847,64094
"('VT37', '20180222-57WIooVH-VT__R6F15_RN1RP2')",254.94730623465523,55564
"('VT39', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",254.996786117938,37419
"('VT39', '20180222-57OOooVH-VT__R8F11_RN1RP3')",255.03786490618427,56509
"('VT2', '20180222-70OOooVH-VT__R7F4_RN1RP3')",255.38771741169896,33609
"('VT44', '20180222-24NYooVH-VG__R9F6_RN1RP2')",255.5448758373494,54549
"('VT14', '20180222-70OOooVH-VT__R7F4_RN1RP3')",255.79033443297055,33530
"('VT39', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",256.19970828441166,61465
"('VT44', '20180222-24OOooVH-VG__R9F9_RN1RP1')",256.2818583307417,54554
"('VT50', '20180222-57OOooVH-VT__R8F11_RN1RP3')",256.68615792329615,56321
"('VT46', '20180222-70OOooVH-VT__R7F4_RN1RP3')",256.8030197616905,58820
"('VT39', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",256.86795419466716,38585
"('VT16', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",256.8768399939426,52511
"('VT14', '20180222-57NYooVH-VT__R7F2_RN1RP3')",256.8974095418121,54432
"('VT24', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",256.931779360643,66348
"('VT6', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",257.1359567878916,53711
"('VT41', '20180222-57WIooVH-VT__R6F16_RN1RP3')",257.2651173027051,58947
"('VT23', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",257.3438017276673,66416
"('VT41', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",257.39598706779674,60416
