,Positive,Negative,Proportion
"('VT43', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",29580,49132,0.37580038621811157
"('VT30', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",29579,49133,0.37578768167496696
"('VT3', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29569,49143,0.3756606362435207
"('VT8', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29560,49152,0.37554629535521905
"('VT17', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29560,49152,0.37554629535521905
"('VT5', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29559,49153,0.3755335908120744
"('VT10', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29554,49158,0.37547006809635125
"('VT14', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29553,49159,0.37545736355320664
"('VT13', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29540,49172,0.3752922044923265
"('VT43', '20180222-24OOooVH-VG__R9F9_RN1RP1')",29537,49175,0.3752540908628926
"('VT11', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29537,49175,0.3752540908628926
"('VT2', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29536,49176,0.37524138631974796
"('VT43', '20180222-24NYooVH-VG__R9F5_RN1RP1')",29534,49178,0.3752159772334587
"('VT43', '20180222-24OOooVH-VG__R9F11_RN1RP3')",29533,49179,0.37520327269031406
"('VT43', '20180222-24NYooVH-VG__R9F8_RN1RP3')",29533,49179,0.37520327269031406
"('VT43', '20180222-24WIooVL-VG__R9F2_RN1RP1')",29532,49180,0.37519056814716945
"('VT43', '20180222-24WIooVL-VG__R9F3_RN1RP2')",29532,49180,0.37519056814716945
"('VT43', '20180222-24OOooVH-VG__R9F10_RN1RP2')",29530,49182,0.37516515906088016
"('VT43', '20180222-24NYooVH-VG__R9F6_RN1RP2')",29530,49182,0.37516515906088016
"('VT43', '20180222-24WIooVL-VG__R9F4_RN1RP3')",29523,49189,0.37507622725886774
"('VT30', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",29523,49189,0.37507622725886774
"('VT43', '20180222-24WIooVH-VG__R9F1_RN1RP3')",29522,49190,0.37506352271572313
"('VT43', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",29522,49190,0.37506352271572313
"('VT43', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",29521,49191,0.3750508181725785
"('VT9', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29519,49193,0.37502540908628923
"('VT43', '20180222-24WIooVH-VG__R5F11_RN1RP2')",29516,49196,0.3749872954568554
"('VT43', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",29516,49196,0.3749872954568554
"('VT49', '20180222-57WIooVB-VT__R4F5_RN1RP2')",29515,49197,0.37497459091371077
"('VT43', '20180222-24WIooVH-VG__R5F10_RN1RP1')",29513,49199,0.3749491818274215
"('VT4', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29510,49202,0.3749110681979876
"('VT49', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",29504,49208,0.37483484093911984
"('VT43', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",29503,49209,0.3748221363959752
"('VT42', '20180222-70OOooVH-VT__R7F4_RN1RP3')",29477,49235,0.37449181827421485
"('VT1', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29474,49238,0.37445370464478095
"('VT16', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29454,49258,0.37419961378188843
"('VT18', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29436,49276,0.3739709320052851
"('VT6', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29435,49277,0.37395822746214047
"('VT28', '20180222-57WIooVL-VT__R6F19_RN1RP3')",29433,49279,0.3739328183758512
"('VT43', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",29425,49287,0.37383118203069415
"('VT43', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",29412,49300,0.373666022969814
"('VT40', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",29394,49318,0.3734373411932107
"('VT43', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",29393,49319,0.3734246366500661
"('VT40', '20180222-71WIooPA-VV__R2F19_RN2RP2')",29392,49320,0.3734119321069214
"('VT40', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",29392,49320,0.3734119321069214
"('VT40', '20180222-71OOooPA-VV__R5F3_RN1RP3')",29391,49321,0.3733992275637768
"('VT40', '20180222-71WIooPA-VV__R2F20_RN2RP3')",29391,49321,0.3733992275637768
"('VT40', '20180222-71OOooPA-VV__R5F2_RN1RP2')",29391,49321,0.3733992275637768
"('VT36', '20180222-57OOooVH-VT__R8F11_RN1RP3')",29389,49323,0.3733738184774876
"('VT40', '20180222-71WIooPA-VV__R2F18_RN2RP1')",29388,49324,0.3733611139343429
"('VT7', '20180222-57WIooVH-VT__R6F16_RN1RP3')",29385,49327,0.37332300030490906
"('VT40', '20180222-71OOooPA-VV__R5F1_RN1RP1')",29384,49328,0.3733102957617644
"('VT40', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",29383,49329,0.3732975912186198
"('VT28', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",29359,49353,0.3729926821831487
"('VT45', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",29348,49364,0.3728529322085578
"('VT40', '20180222-24NYooVH-VG__R9F8_RN1RP3')",29336,49376,0.37270047769082226
"('VT45', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",29335,49377,0.3726877731476776
"('VT40', '20180222-24OOooVH-VG__R9F9_RN1RP1')",29334,49378,0.372675068604533
"('VT40', '20180222-24OOooVH-VG__R9F11_RN1RP3')",29333,49379,0.37266236406138836
"('VT40', '20180222-24NYooVH-VG__R9F5_RN1RP1')",29332,49380,0.37264965951824375
"('VT40', '20180222-24WIooVL-VG__R9F3_RN1RP2')",29330,49382,0.37262425043195446
"('VT40', '20180222-24WIooVL-VG__R9F4_RN1RP3')",29330,49382,0.37262425043195446
"('VT45', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",29330,49382,0.37262425043195446
"('VT40', '20180222-24WIooVL-VG__R9F2_RN1RP1')",29328,49384,0.37259884134566523
"('VT40', '20180222-24NYooVH-VG__R9F6_RN1RP2')",29327,49385,0.37258613680252056
"('VT40', '20180222-24OOooVH-VG__R9F10_RN1RP2')",29324,49388,0.3725480231730867
"('VT43', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",29322,49390,0.37252261408679743
"('VT40', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",29321,49391,0.3725099095436528
"('VT40', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",29318,49394,0.3724717959142189
"('VT40', '20180222-24WIooVH-VG__R9F1_RN1RP3')",29317,49395,0.3724590913710743
"('VT40', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",29312,49400,0.3723955686553512
"('VT40', '20180222-24WIooVH-VG__R5F11_RN1RP2')",29307,49405,0.372332045939628
"('VT40', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",29305,49407,0.37230663685333876
"('VT40', '20180222-24WIooVH-VG__R5F10_RN1RP1')",29304,49408,0.37229393231019414
"('VT40', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",29219,49493,0.3712140461429007
"('VT40', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",29207,49505,0.37106159162516517
"('VT40', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",29178,49534,0.37069315987397095
"('VT40', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",29129,49583,0.37007063725988415
"('VT36', '20180222-57WIooVH-VT__R6F15_RN1RP2')",29122,49590,0.36998170545787173
"('VT28', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",29019,49693,0.368673137513975
"('VT30', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",29010,49702,0.36855879662567337
"('VT49', '20180222-57WIooVB-VT__R4F4_RN1RP1')",28981,49731,0.3681903648744791
"('VT28', '20180222-57WIooVB-VT__R4F6_RN1RP3')",28977,49735,0.3681395467019006
"('VT30', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",28921,49791,0.3674280922858014
"('VT33', '20180222-70OOooVH-VT__R7F4_RN1RP3')",28909,49803,0.3672756377680659
"('VT30', '20180222-57WIooVL-VT__R6F19_RN1RP3')",28898,49814,0.36713588779347495
"('VT45', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",28895,49817,0.36709777416404105
"('VT28', '20180222-57WIooVB-VT__R4F5_RN1RP2')",28894,49818,0.36708506962089643
"('VT41', '20180222-70OOooVH-VT__R7F4_RN1RP3')",28861,49851,0.3666658196971237
"('VT28', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",28827,49885,0.36623386523020635
"('VT49', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",28787,49925,0.3657256835044212
"('VT49', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",28741,49971,0.36514127451976824
"('VT49', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",28737,49975,0.36509045634718973
"('VT49', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",28731,49981,0.365014229088322
"('VT43', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",28705,50007,0.36468391096656166
"('VT37', '20180222-57WIooVL-VT__R6F19_RN1RP3')",28688,50024,0.36446793373310293
"('VT49', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",28665,50047,0.3641757292407765
"('VT49', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",28660,50052,0.3641122065250534
"('VT43', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",28658,50054,0.3640867974387641
"('VT49', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",28645,50067,0.36392163837788394
"('VT46', '20180222-71OOooPA-VV__R5F3_RN1RP3')",28615,50097,0.3635405020835451
"('VT46', '20180222-71OOooPA-VV__R5F1_RN1RP1')",28612,50100,0.3635023884541112
"('VT46', '20180222-71WIooPA-VV__R2F20_RN2RP3')",28611,50101,0.3634896839109666
"('VT46', '20180222-71WIooPA-VV__R2F19_RN2RP2')",28609,50103,0.3634642748246773
"('VT46', '20180222-71OOooPA-VV__R5F2_RN1RP2')",28609,50103,0.3634642748246773
"('VT46', '20180222-71WIooPA-VV__R2F18_RN2RP1')",28603,50109,0.36338804756580956
"('VT43', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",28602,50110,0.3633753430226649
"('VT46', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",28598,50114,0.36332452485008637
"('VT46', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",28597,50115,0.36331182030694176
"('VT46', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",28582,50130,0.3631212521597723
"('VT49', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",28575,50137,0.36303232035775995
"('VT45', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",28574,50138,0.3630196158146153
"('VT46', '20180222-24NYooVH-VG__R9F5_RN1RP1')",28571,50141,0.36298150218518144
"('VT46', '20180222-24WIooVL-VG__R9F3_RN1RP2')",28566,50146,0.36291797946945825
"('VT46', '20180222-24OOooVH-VG__R9F9_RN1RP1')",28563,50149,0.3628798658400244
"('VT46', '20180222-24OOooVH-VG__R9F11_RN1RP3')",28562,50150,0.36286716129687974
"('VT46', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",28562,50150,0.36286716129687974
"('VT46', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",28562,50150,0.36286716129687974
"('VT46', '20180222-24NYooVH-VG__R9F6_RN1RP2')",28562,50150,0.36286716129687974
"('VT46', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",28558,50154,0.3628163431243013
"('VT46', '20180222-24NYooVH-VG__R9F8_RN1RP3')",28557,50155,0.3628036385811566
"('VT46', '20180222-24WIooVL-VG__R9F2_RN1RP1')",28556,50156,0.362790934038012
"('VT46', '20180222-24OOooVH-VG__R9F10_RN1RP2')",28553,50159,0.3627528204085781
"('VT46', '20180222-24WIooVL-VG__R9F4_RN1RP3')",28549,50163,0.3627020022359996
"('VT46', '20180222-24WIooVH-VG__R9F1_RN1RP3')",28546,50166,0.36266388860656573
"('VT46', '20180222-24WIooVH-VG__R5F10_RN1RP1')",28532,50180,0.3624860250025409
"('VT46', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",28531,50181,0.3624733204593963
"('VT46', '20180222-24WIooVH-VG__R5F11_RN1RP2')",28528,50184,0.3624352068299624
"('VT40', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",28471,50241,0.36171104787071856
"('VT40', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",28470,50242,0.36169834332757395
"('VT45', '20180222-57WIooVB-VT__R4F6_RN1RP3')",28467,50245,0.36166022969814005
"('VT46', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",28450,50262,0.36144425246468137
"('VT49', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",28448,50264,0.36141884337839214
"('VT30', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",28445,50267,0.36138072974895824
"('VT46', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",28436,50276,0.3612663888606566
"('VT46', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",28424,50288,0.36111393434292105
"('VT49', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",28417,50295,0.36102500254090863
"('VT40', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",28416,50296,0.361012297997764
"('VT45', '20180222-57WIooVB-VT__R4F5_RN1RP2')",28404,50308,0.3608598434800285
"('VT12', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28395,50317,0.3607455025917268
"('VT33', '20180222-57OOooVH-VT__R8F11_RN1RP3')",28378,50334,0.3605295253582681
"('VT3', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28376,50336,0.36050411627197887
"('VT12', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28375,50337,0.36049141172883425
"('VT45', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",28371,50341,0.36044059355625574
"('VT3', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28368,50344,0.36040247992682184
"('VT5', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28366,50346,0.36037707084053255
"('VT15', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28365,50347,0.36036436629738794
"('VT10', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28359,50353,0.3602881390385202
"('VT15', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28355,50357,0.3602373208659417
"('VT14', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28352,50360,0.3601992072365078
"('VT46', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",28348,50364,0.36014838906392926
"('VT14', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28348,50364,0.36014838906392926
"('VT13', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28345,50367,0.36011027543449536
"('VT5', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28344,50368,0.36009757089135075
"('VT17', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28343,50369,0.36008486634820613
"('VT8', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28341,50371,0.36005945726191685
"('VT11', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28337,50375,0.36000863908933833
"('VT17', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28337,50375,0.36000863908933833
"('VT13', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28335,50377,0.3599832300030491
"('VT8', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28334,50378,0.3599705254599045
"('VT11', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28330,50382,0.359919707287326
"('VT2', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28323,50389,0.35983077548531356
"('VT28', '20180222-57WIooVB-VT__R4F4_RN1RP1')",28320,50392,0.35979266185587966
"('VT9', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28314,50398,0.3597164345970119
"('VT10', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28314,50398,0.3597164345970119
"('VT9', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28311,50401,0.359678320967578
"('VT4', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28292,50420,0.35943693464783005
"('VT2', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28285,50427,0.35934800284581764
"('VT1', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28278,50434,0.3592590710438053
"('VT6', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28275,50437,0.3592209574143714
"('VT16', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28258,50454,0.3590049801809127
"('VT1', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28257,50455,0.3589922756377681
"('VT4', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28253,50459,0.3589414574651896
"('VT16', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28252,50460,0.3589287529220449
"('VT18', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28241,50471,0.358789002947454
"('VT33', '20180222-57WIooVH-VT__R6F15_RN1RP2')",28234,50478,0.3587000711454416
"('VT6', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28229,50483,0.3586365484297185
"('VT36', '20180222-57WIooVL-VT__R6F17_RN1RP1')",28221,50491,0.35853491208456145
"('VT31', '20180222-71WIooPA-VV__R2F20_RN2RP3')",28210,50502,0.3583951621099705
"('VT31', '20180222-71WIooPA-VV__R2F19_RN2RP2')",28208,50504,0.3583697530236813
"('VT7', '20180222-57NYooVH-VT__R6F20_RN1RP1')",28207,50505,0.3583570484805366
"('VT18', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28203,50509,0.3583062303079581
"('VT31', '20180222-71WIooPA-VV__R2F18_RN2RP1')",28203,50509,0.3583062303079581
"('VT31', '20180222-71OOooPA-VV__R5F1_RN1RP1')",28203,50509,0.3583062303079581
"('VT31', '20180222-71OOooPA-VV__R5F3_RN1RP3')",28198,50514,0.358242707592235
"('VT31', '20180222-71OOooPA-VV__R5F2_RN1RP2')",28195,50517,0.3582045939628011
"('VT31', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",28153,50559,0.3576710031507267
"('VT43', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",28148,50564,0.35760748043500357
"('VT31', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",28146,50566,0.3575820713487143
"('VT31', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",28146,50566,0.3575820713487143
"('VT7', '20180222-57WIooVH-VT__R6F14_RN1RP1')",28138,50574,0.35748043500355725
"('VT31', '20180222-24NYooVH-VG__R9F5_RN1RP1')",28125,50587,0.3573152759426771
"('VT31', '20180222-57WIooVL-VT__R6F19_RN1RP3')",28124,50588,0.3573025713995325
"('VT31', '20180222-24OOooVH-VG__R9F9_RN1RP1')",28122,50590,0.3572771623132432
"('VT31', '20180222-24NYooVH-VG__R9F8_RN1RP3')",28121,50591,0.3572644577700986
"('VT31', '20180222-24WIooVL-VG__R9F3_RN1RP2')",28119,50593,0.35723904868380935
"('VT31', '20180222-24OOooVH-VG__R9F10_RN1RP2')",28117,50595,0.35721363959752006
"('VT31', '20180222-24OOooVH-VG__R9F11_RN1RP3')",28114,50598,0.35717552596808616
"('VT31', '20180222-24NYooVH-VG__R9F6_RN1RP2')",28113,50599,0.35716282142494155
"('VT31', '20180222-24WIooVL-VG__R9F2_RN1RP1')",28108,50604,0.3570992987092184
"('VT30', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",28105,50607,0.3570611850797845
"('VT31', '20180222-24WIooVL-VG__R9F4_RN1RP3')",28104,50608,0.3570484805366399
"('VT28', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",28094,50618,0.35692143510519364
"('VT31', '20180222-24WIooVH-VG__R9F1_RN1RP3')",28091,50621,0.35688332147575974
"('VT31', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",28084,50628,0.3567943896737473
"('VT31', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",28078,50634,0.3567181624148796
"('VT31', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",28076,50636,0.3566927533285903
"('VT31', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",28073,50639,0.3566546396991564
"('VT31', '20180222-24WIooVH-VG__R5F11_RN1RP2')",28066,50646,0.35656570789714404
"('VT31', '20180222-24WIooVH-VG__R5F10_RN1RP1')",28065,50647,0.35655300335399936
"('VT28', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",28038,50674,0.35620998068909443
"('VT30', '20180222-57WIooVB-VT__R4F6_RN1RP3')",28035,50677,0.35617186705966053
"('VT28', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",28001,50711,0.3557399125927432
"('VT37', '20180222-57OOooVH-VT__R8F11_RN1RP3')",27999,50713,0.3557145035064539
"('VT28', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",27995,50717,0.3556636853338754
"('VT31', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",27978,50734,0.3554477081004167
"('VT40', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",27968,50744,0.35532066266897044
"('VT31', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",27967,50745,0.3553079581258258
"('VT28', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",27962,50750,0.35524443541010264
"('VT50', '20180222-70OOooVH-VT__R7F4_RN1RP3')",27959,50753,0.35520632178066874
"('VT28', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",27957,50755,0.3551809126943795
"('VT36', '20180222-57OOooVH-VT__R7F3_RN1RP1')",27955,50757,0.35515550360809023
"('VT30', '20180222-57WIooVB-VT__R4F5_RN1RP2')",27944,50768,0.35501575363349935
"('VT28', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",27933,50779,0.3548760036589084
"('VT30', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",27905,50807,0.3545202764508588
"('VT32', '20180222-57WIooVL-VT__R6F19_RN1RP3')",27896,50816,0.3544059355625572
"('VT31', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",27895,50817,0.35439323101941256
"('VT43', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",27861,50851,0.35396127655249515
"('VT45', '20180222-57WIooVB-VT__R4F4_RN1RP1')",27860,50852,0.35394857200935054
"('VT38', '20180222-57WIooVL-VT__R6F19_RN1RP3')",27853,50859,0.3538596402073381
"('VT28', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",27835,50877,0.35363095843073483
"('VT28', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",27778,50934,0.352906799471491
"('VT43', '20180222-57WIooVB-VT__R4F6_RN1RP3')",27773,50939,0.3528432767557679
"('VT31', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",27766,50946,0.35275434495375546
"('VT46', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",27761,50951,0.35269082223803233
"('VT28', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",27748,50964,0.35252566317715217
"('VT28', '20180222-57WIooVH-VT__R6F15_RN1RP2')",27742,50970,0.35244943591828437
"('VT17', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27735,50977,0.35236050411627196
"('VT15', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27730,50982,0.3522969814005488
"('VT46', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",27726,50986,0.3522461632279703
"('VT14', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27725,50987,0.3522334586848257
"('VT12', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27723,50989,0.3522080495985364
"('VT3', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27719,50993,0.3521572314259579
"('VT5', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27711,51001,0.3520555950808009
"('VT10', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27706,51006,0.35199207236507773
"('VT8', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27705,51007,0.3519793678219331
"('VT11', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27703,51009,0.3519539587356439
"('VT31', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",27702,51010,0.3519412541924992
"('VT13', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27692,51020,0.35181420876105296
"('VT43', '20180222-57WIooVB-VT__R4F5_RN1RP2')",27687,51025,0.35175068604532983
"('VT39', '20180222-70OOooVH-VT__R7F4_RN1RP3')",27683,51029,0.3516998678727513
"('VT43', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",27668,51044,0.35150929972558187
"('VT1', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27665,51047,0.35147118609614797
"('VT40', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",27663,51049,0.35144577700985874
"('VT9', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27663,51049,0.35144577700985874
"('VT45', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",27662,51050,0.35143307246671407
"('VT4', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27660,51052,0.35140766338042484
"('VT2', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27650,51062,0.3512806179489786
"('VT16', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27649,51063,0.3512679134058339
"('VT46', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",27635,51077,0.35109004980180913
"('VT6', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27630,51082,0.351026527086086
"('VT45', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",27628,51084,0.3510011179997967
"('VT18', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27617,51095,0.3508613680252058
"('VT32', '20180222-71WIooPA-VV__R2F20_RN2RP3')",27605,51107,0.3507089135074703
"('VT32', '20180222-71WIooPA-VV__R2F19_RN2RP2')",27603,51109,0.350683504421181
"('VT32', '20180222-71WIooPA-VV__R2F18_RN2RP1')",27603,51109,0.350683504421181
"('VT32', '20180222-71OOooPA-VV__R5F3_RN1RP3')",27595,51117,0.350581868076024
"('VT40', '20180222-57WIooVB-VT__R4F6_RN1RP3')",27593,51119,0.35055645898973475
"('VT32', '20180222-71OOooPA-VV__R5F2_RN1RP2')",27592,51120,0.3505437544465901
"('VT45', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",27591,51121,0.35053104990344547
"('VT45', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",27591,51121,0.35053104990344547
"('VT32', '20180222-71OOooPA-VV__R5F1_RN1RP1')",27589,51123,0.35050564081715624
"('VT7', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",27569,51143,0.35025154995426366
"('VT45', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",27561,51151,0.35014991360910663
"('VT45', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",27558,51154,0.35011179997967273
"('VT32', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",27556,51156,0.35008639089338345
"('VT32', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",27547,51165,0.3499720500050818
"('VT32', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",27540,51172,0.34988311820306944
"('VT45', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",27536,51176,0.34983230003049093
"('VT32', '20180222-24NYooVH-VG__R9F6_RN1RP2')",27529,51183,0.3497433682284785
"('VT32', '20180222-24NYooVH-VG__R9F8_RN1RP3')",27523,51189,0.3496671409696107
"('VT32', '20180222-24OOooVH-VG__R9F11_RN1RP3')",27523,51189,0.3496671409696107
"('VT32', '20180222-24WIooVL-VG__R9F3_RN1RP2')",27522,51190,0.3496544364264661
"('VT32', '20180222-24NYooVH-VG__R9F5_RN1RP1')",27521,51191,0.3496417318833215
