,Positive,Negative,Proportion
"('VT10', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",66,53603,0.0012297601967616314
"('VT23', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",79,64100,0.001230932236401315
"('VT39', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",46,37315,0.0012312304274510854
"('VT9', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",64,51915,0.0012312664729987111
"('VT16', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",69,55878,0.0012333100970561425
"('VT20', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",86,69545,0.0012350820755123435
"('VT36', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",51,41204,0.0012362137922676038
"('VT2', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",65,52438,0.0012380244938384472
"('VT15', '20180222-57WIooVH-VT__R6F16_RN1RP3')",61,49151,0.0012395350727464846
"('VT10', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",5,4022,0.0012416190712689348
"('VT1', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",6,4824,0.0012422360248447205
"('VT27', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",84,67513,0.0012426586978712072
"('VT6', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",8,6421,0.001244361487011977
"('VT15', '20180222-57WIooVL-VT__R6F17_RN1RP1')",59,47350,0.0012444894429327765
"('VT34', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",66,52960,0.0012446724248481877
"('VT6', '20180222-57WIooVH-VT__R6F14_RN1RP1')",63,50508,0.0012457732692649937
"('VT10', '20180222-57WIooVL-VT__R6F18_RN1RP2')",60,47992,0.001248647298759677
"('VT14', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",7,5598,0.0012488849241748439
"('VT15', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",5,3998,0.0012490632025980515
"('VT45', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",64,51168,0.0012492192379762648
"('VT39', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",47,37516,0.0012512312648084551
"('VT11', '20180222-57NYooVH-VT__R7F1_RN1RP2')",66,52680,0.0012512797178933
"('VT31', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",67,53475,0.0012513540771730604
"('VT15', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",65,51857,0.0012518778167250877
"('VT3', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",65,51844,0.001252191334835963
"('VT39', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",47,37307,0.001258232050115115
"('VT11', '20180222-57WIooVH-VT__R6F16_RN1RP3')",62,49194,0.0012587299009257755
"('VT1', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2376,0.0012610340479192938
"('VT28', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",61,48155,0.0012651402024224324
"('VT19', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",85,67038,0.0012663319577492066
"('VT16', '20180222-57WIooVB-VT__R4F6_RN1RP3')",6,4728,0.0012674271229404308
"('VT2', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",6,4727,0.001267694908092119
"('VT5', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",68,53569,0.0012677815686932528
"('VT45', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",65,51062,0.0012713439083067656
"('VT5', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",65,51016,0.0012724887923102524
"('VT41', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",45,35298,0.0012732365673542145
"('VT33', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",61,47824,0.0012738853503184713
"('VT10', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",67,52389,0.001277260942504194
"('VT10', '20180222-57WIooVH-VT__R6F16_RN1RP3')",63,49176,0.0012794735880095047
"('VT16', '20180222-57WIooVB-VT__R4F4_RN1RP1')",7,5455,0.001281581838154522
"('VT44', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",70,54545,0.0012816991668955415
"('VT48', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",60,46735,0.001282188267977348
"('VT11', '20180222-57WIooVL-VT__R6F17_RN1RP1')",61,47380,0.0012858076347463164
"('VT38', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41,31804,0.0012874862615795258
"('VT33', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",58,44983,0.0012877156368641903
"('VT31', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",69,53482,0.0012884913446994453
"('VT5', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",67,51861,0.0012902480357417964
"('VT2', '20180222-57WIooVB-VT__R4F5_RN1RP2')",6,4644,0.0012903225806451613
"('VT24', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",86,66425,0.0012930191998316068
"('VT15', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",68,52359,0.0012970416007019284
"('VT20', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",88,67680,0.0012985479872506197
"('VT9', '20180222-57WIooVH-VT__R6F16_RN1RP3')",64,49218,0.0012986485938070696
"('VT14', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2307,0.0012987012987012987
"('VT13', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",68,52281,0.0012989741924392061
"('VT31', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",66,50724,0.001299468399291199
"('VT14', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",68,52240,0.001299992352986159
"('VT15', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",69,52991,0.0013004146249528835
"('VT3', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",68,52215,0.001300613966298797
"('VT4', '20180222-57NYooVH-VT__R7F2_RN1RP3')",71,54503,0.0013009858174222158
"('VT17', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",70,53595,0.001304388335041461
"('VT16', '20180222-57OOooVH-VT__R8F11_RN1RP3')",57,43574,0.0013064105796337466
"('VT34', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",73,55732,0.0013081265119612938
"('VT3', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",3,2290,0.0013083296990841692
"('VT17', '20180222-57NYooVH-VT__R7F1_RN1RP2')",69,52668,0.0013083793162295921
"('VT3', '20180222-57NYooVH-VT__R7F1_RN1RP2')",69,52633,0.0013092482258737809
"('VT34', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",73,55647,0.0013101220387652548
"('VT34', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",73,55641,0.0013102631295545104
"('VT39', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",53,40389,0.0013105187676178231
"('VT21', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",86,65496,0.0013113354274038608
"('VT35', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",77,58635,0.0013114865785529364
"('VT36', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",58,44127,0.001312662668326355
"('VT5', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",69,52366,0.001315914942309526
"('VT13', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",71,53863,0.0013164237772091815
"('VT49', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",66,50062,0.0013166294286626238
"('VT2', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2275,0.0013169446883230904
"('VT50', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",49,37153,0.0013171334874469115
"('VT45', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",64,48517,0.0013173874560013174
"('VT18', '20180222-57NYooVH-VT__R7F2_RN1RP3')",72,54542,0.001318343281942359
"('VT15', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",69,52253,0.0013187569282519782
"('VT9', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2271,0.0013192612137203166
"('VT10', '20180222-57WIooVB-VT__R4F5_RN1RP2')",6,4538,0.0013204225352112676
"('VT12', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",9,6801,0.0013215859030837004
"('VT30', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",65,49105,0.0013219442749644091
"('VT18', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",10,7554,0.0013220518244315177
"('VT9', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2261,0.001325088339222615
"('VT23', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",88,66262,0.0013262999246420497
"('VT1', '20180222-57WIooVL-VT__R6F18_RN1RP2')",64,48110,0.0013285174575497155
"('VT14', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",69,51851,0.0013289676425269645
"('VT8', '20180222-57WIooVB-VT__R4F6_RN1RP3')",6,4505,0.001330082021724673
"('VT41', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",47,35288,0.0013301259374557805
"('VT43', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",68,51048,0.0013303075358009234
"('VT5', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",3,2249,0.0013321492007104796
"('VT6', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",6,4486,0.0013357079252003562
"('VT9', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",8,5975,0.0013371218452281465
"('VT47', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",59,43980,0.0013397216103907899
"('VT2', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",8,5962,0.001340033500837521
"('VT1', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",75,55839,0.0013413456379439855
"('VT25', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",88,65500,0.001341708849179728
"('VT46', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",70,52006,0.0013441892618480682
"('VT9', '20180222-57NYooVH-VT__R7F1_RN1RP2')",71,52714,0.0013450790944397083
"('VT2', '20180222-57WIooVH-VT__R6F14_RN1RP1')",68,50401,0.0013473617468148765
"('VT11', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",70,51871,0.0013476829479601856
"('VT2', '20180222-57WIooVL-VT__R6F17_RN1RP1')",64,47422,0.0013477656572463462
"('VT24', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,64402,0.0013490672827924143
"('VT12', '20180222-57WIooVL-VT__R6F17_RN1RP1')",64,47315,0.0013508094303383356
"('VT34', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",74,54663,0.0013519191771562196
"('VT36', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",56,41366,0.0013519385833614987
"('VT40', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",67,49484,0.001352142237290872
"('VT9', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",71,52421,0.0013525870608854683
"('VT28', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",69,50879,0.0013543220538588365
"('VT49', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",68,50084,0.0013558781304833308
"('VT45', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",66,48580,0.0013567405336512765
"('VT12', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",71,52229,0.0013575525812619502
"('VT9', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",73,53642,0.0013590244810574327
"('VT30', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",69,50622,0.0013611883766349057
"('VT47', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",56,40990,0.0013643229547337134
"('VT39', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",51,37310,0.0013650598217392468
"('VT22', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",92,67135,0.0013684977761911138
"('VT12', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",8,5812,0.0013745704467353953
"('VT21', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",92,66806,0.0013752279589823314
"('VT49', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",69,50068,0.0013762291321778328
"('VT3', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",73,52957,0.001376579294738827
"('VT12', '20180222-57WIooVB-VT__R4F4_RN1RP1')",7,5078,0.0013765978367748278
"('VT14', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",74,53585,0.0013790789988631915
"('VT46', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",73,52808,0.0013804580094930127
"('VT26', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",90,65089,0.001380812838490925
"('VT10', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2166,0.0013831258644536654
"('VT18', '20180222-57WIooVH-VT__R6F14_RN1RP1')",70,50523,0.0013835906153025121
"('VT29', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",83,59839,0.0013851340075431394
"('VT41', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",49,35288,0.001386648555338597
"('VT6', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",10,7201,0.0013867702121758425
"('VT12', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",72,51824,0.0013873901649452752
"('VT10', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",71,51025,0.001389541255675591
"('VT44', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",76,54609,0.001389777818414556
"('VT30', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",72,51703,0.0013906325446644133
"('VT15', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2151,0.001392757660167131
"('VT33', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",67,47972,0.001394700139470014
"('VT17', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",74,52981,0.0013947790029214967
"('VT28', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",71,50771,0.0013964832225325519
"('VT36', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",62,44319,0.001396994209233681
"('VT36', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",62,44291,0.0013978761301377584
"('VT28', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",67,47838,0.0013986013986013986
"('VT46', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",74,52797,0.001399633069168353
"('VT3', '20180222-24WIooVH-VG__R5F10_RN1RP1')",3,2140,0.0013999066728884741
"('VT5', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",72,51244,0.0014030711668875204
"('VT27', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",95,67578,0.0014038094956629675
"('VT12', '20180222-57NYooVH-VT__R7F1_RN1RP2')",74,52639,0.0014038282776544686
"('VT37', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",40,28416,0.0014056789429294349
"('VT15', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",73,51848,0.0014059821652125345
"('VT45', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",71,50350,0.0014081434323000338
"('VT39', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",53,37568,0.0014087876451981606
"('VT42', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",49,34694,0.0014103560429439023
"('VT14', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",8,5662,0.0014109347442680777
"('VT33', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",64,45293,0.0014110280662301298
"('VT17', '20180222-57WIooVL-VT__R6F17_RN1RP1')",67,47370,0.0014123996036848874
"('VT49', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",67,47360,0.0014126974086490817
"('VT14', '20180222-57WIooVL-VT__R6F17_RN1RP1')",67,47342,0.0014132337741778987
"('VT17', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",74,52251,0.0014142379359770665
"('VT17', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",74,52235,0.0014146705155900514
"('VT17', '20180222-57WIooVL-VT__R6F18_RN1RP2')",68,47996,0.001414780292942743
"('VT15', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",74,52229,0.0014148328011777528
"('VT5', '20180222-24WIooVH-VG__R9F1_RN1RP3')",3,2117,0.0014150943396226414
"('VT33', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",68,47970,0.0014155460260627003
"('VT33', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",68,47958,0.0014158997209844668
"('VT23', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",91,64174,0.0014160118260328329
"('VT28', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",72,50770,0.0014161520003147005
"('VT15', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",76,53583,0.0014163514042378725
"('VT3', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",76,53564,0.0014168530947054436
"('VT45', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",69,48613,0.001417361653177766
"('VT50', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",53,37340,0.0014173775840397936
"('VT17', '20180222-57WIooVH-VT__R6F16_RN1RP3')",70,49171,0.0014215795779939481
"('VT46', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",75,52667,0.001422016609153995
"('VT12', '20180222-57WIooVH-VT__R6F16_RN1RP3')",70,49131,0.0014227353102579216
"('VT15', '20180222-57NYooVH-VT__R7F1_RN1RP2')",75,52639,0.0014227719391433015
"('VT16', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",76,53323,0.0014232476263600442
"('VT3', '20180222-57WIooVH-VT__R6F15_RN1RP2')",68,47684,0.001424024124643994
"('VT16', '20180222-57WIooVH-VT__R6F14_RN1RP1')",72,50484,0.0014241633040588653
"('VT8', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",10,7010,0.0014245014245014246
"('VT7', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",9,6309,0.0014245014245014246
"('VT16', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",77,53924,0.0014258995203792523
"('VT12', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",73,51007,0.0014291307752545028
"('VT15', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",73,51005,0.0014291867340146442
"('VT9', '20180222-57WIooVL-VT__R6F17_RN1RP1')",68,47406,0.0014323629776298605
"('VT11', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",75,52263,0.0014329932362719248
"('VT8', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",75,52261,0.0014330479975542647
"('VT31', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",73,50641,0.0014394447292660805
"('VT5', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2081,0.0014395393474088292
"('VT49', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",71,49221,0.0014403960074657145
"('VT11', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",10,6931,0.0014407145944388417
"('VT50', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",54,37399,0.0014418070648546178
"('VT36', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",64,44299,0.0014426436444785068
"('VT11', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",75,51884,0.001443445793798957
"('VT10', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",10,6915,0.001444043321299639
"('VT5', '20180222-57WIooVH-VT__R6F15_RN1RP2')",69,47699,0.0014444816613632557
"('VT5', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2072,0.0014457831325301205
"('VT7', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",11,7583,0.0014485119831445879
"('VT14', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",10,6890,0.0014492753623188406
"('VT3', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",3,2067,0.0014492753623188406
"('VT1', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",76,52324,0.001450381679389313
"('VT33', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",70,48060,0.0014543943486391025
"('VT10', '20180222-57NYooVH-VT__R7F1_RN1RP2')",77,52672,0.0014597433126694345
"('VT10', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",75,51262,0.0014609346085669205
"('VT15', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",75,51251,0.0014612477107119198
"('VT40', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",76,51926,0.001461482250682666
"('VT13', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,4097,0.0014623446258835
"('VT4', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",82,55856,0.0014659086846151095
"('VT9', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",75,51071,0.0014663903335549212
"('VT6', '20180222-57WIooVB-VT__R4F6_RN1RP3')",7,4764,0.001467197652483756
"('VT35', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",90,61097,0.0014709006815173157
"('VT38', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",47,31893,0.0014715090795241078
"('VT37', '20180222-57WIooVB-VT__R4F6_RN1RP3')",45,30485,0.001473960039305601
"('VT49', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",70,47400,0.001474615546661049
"('VT42', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",51,34470,0.0014773616059789694
"('VT35', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,58722,0.0014793654032546038
"('VT27', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",97,65461,0.001479605845205772
"('VT4', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",79,53290,0.0014802600760741255
"('VT16', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",7,4721,0.0014805414551607445
"('VT14', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",76,51248,0.001480788714831268
"('VT13', '20180222-57WIooVH-VT__R6F16_RN1RP3')",73,49195,0.0014816919704473493
"('VT8', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",7,4716,0.0014821088291340249
"('VT17', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,4040,0.0014829461196243204
"('VT10', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",77,51840,0.001483136544869696
"('VT13', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",7,4710,0.001483994064023744
"('VT8', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",78,52390,0.0014866204162537165
"('VT19', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",98,65731,0.0014887055856841209
"('VT24', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",98,65702,0.0014893617021276596
"('VT2', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",78,52291,0.0014894307701120893
"('VT5', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",79,52961,0.0014894419306184011
"('VT36', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",62,41527,0.0014907788117050182
"('VT48', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",66,44177,0.0014917614085844088
"('VT30', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",73,48804,0.001493545021175604
"('VT50', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",60,40110,0.0014936519790888724
"('VT7', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",7,4679,0.0014938113529662826
"('VT8', '20180222-57NYooVH-VT__R7F1_RN1RP2')",79,52674,0.0014975451633082479
"('VT1', '20180222-57WIooVB-VT__R4F4_RN1RP1')",8,5333,0.0014978468451600825
"('VT1', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",80,53300,0.0014986886474334957
"('VT22', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",99,65925,0.0014994547437295529
"('VT10', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,3995,0.0014996250937265683
"('VT4', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",81,53927,0.001499777810694712
"('VT18', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",84,55874,0.0015011258443832875
"('VT17', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",7,4655,0.0015015015015015015
"('VT47', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",62,41199,0.0015026296018031556
"('VT47', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",65,43168,0.0015034811370943492
"('VT2', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",77,51077,0.0015052586308011103
"('VT13', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",79,52401,0.0015053353658536586
"('VT38', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",48,31806,0.0015068751177246186
"('VT8', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",9,5963,0.001507032819825854
"('VT14', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",77,51011,0.0015072032571249608
"('VT11', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",80,52994,0.001507329389154765
"('VT8', '20180222-57WIooVB-VT__R4F5_RN1RP2')",7,4636,0.0015076459185871204
"('VT7', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",8,5291,0.0015097188148707303
"('VT10', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",79,52243,0.0015098811207522648
"('VT4', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",4,2645,0.0015100037750094375
"('VT14', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,3967,0.0015101938082053865
"('VT8', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",9,5946,0.0015113350125944584
"('VT29', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",87,57390,0.001513648937836004
"('VT40', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",79,52060,0.0015151805750014385
"('VT40', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",79,52055,0.0015153258909732612
"('VT8', '20180222-57WIooVL-VT__R6F17_RN1RP1')",72,47383,0.0015172268464861448
"('VT9', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",78,51307,0.001517952709934806
"('VT16', '20180222-57NYooVH-VT__R7F2_RN1RP3')",83,54489,0.00152092648244521
"('VT38', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",53,34746,0.0015230322710422714
"('VT11', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",78,51033,0.0015260902741092916
"('VT2', '20180222-57WIooVB-VT__R4F4_RN1RP1')",8,5231,0.0015270089711777056
"('VT9', '20180222-57WIooVB-VT__R4F4_RN1RP1')",8,5228,0.0015278838808250573
"('VT13', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",80,52268,0.0015282341254680217
"('VT29', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",90,58799,0.0015282990032094278
"('VT10', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",80,52230,0.0015293442936341044
"('VT36', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",68,44391,0.0015294990890483368
"('VT12', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",7,4566,0.0015307238136890444
"('VT16', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",11,7171,0.0015316067947646894
"('VT7', '20180222-57WIooVB-VT__R4F5_RN1RP2')",8,5213,0.0015322735108216816
"('VT1', '20180222-57NYooVH-VT__R7F1_RN1RP2')",81,52737,0.0015335681017834828
"('VT38', '20180222-57WIooVB-VT__R4F6_RN1RP3')",52,33814,0.001535463296521585
"('VT42', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",53,34462,0.0015355642474286543
"('VT2', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",79,51304,0.001537473483447833
"('VT13', '20180222-57WIooVL-VT__R6F17_RN1RP1')",73,47377,0.0015384615384615385
"('VT8', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",79,51270,0.0015384914993476018
"('VT42', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",58,37571,0.0015413643732227803
"('VT1', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",11,7122,0.0015421281368288237
"('VT15', '20180222-57WIooVB-VT__R4F5_RN1RP2')",7,4530,0.0015428697377121445
