,Positive,Negative,Proportion
"('VT14', '20180222-57WIooVH-VT__R6F16_RN1RP3')",50,49159,0.0010160742953524763
"('VT26', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",50,65673,0.000760768680674954
"('VT22', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",50,67707,0.0007379311362663636
"('VT35', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",50,60929,0.0008199544105347743
"('VT11', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",50,53838,0.0009278503562945368
"('VT37', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",49,28503,0.0017161669935556179
"('VT41', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",49,35287,0.0013866877971473852
"('VT19', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",49,65643,0.0007459051330451197
"('VT25', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",49,65346,0.0007492927593852741
"('VT32', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",49,51414,0.0009521403726949458
"('VT12', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",49,55755,0.0008780732563973909
"('VT3', '20180222-57WIooVH-VT__R6F14_RN1RP1')",49,50341,0.0009724151617384402
"('VT14', '20180222-57WIooVL-VT__R6F18_RN1RP2')",49,47973,0.0010203656657365374
"('VT23', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",49,66155,0.000740136547640626
"('VT27', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",49,67399,0.0007264855888981141
"('VT50', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",49,37152,0.0013171688933093196
"('VT11', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",49,53241,0.0009194970913867517
"('VT13', '20180222-57NYooVH-VT__R7F2_RN1RP3')",49,54422,0.0008995612344183143
"('VT22', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",49,65830,0.0007437878534889722
"('VT42', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",49,34693,0.0014103966380749524
"('VT11', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",48,55784,0.0008597220232124946
"('VT17', '20180222-57WIooVH-VT__R6F14_RN1RP1')",48,50375,0.0009519465323364338
"('VT22', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",48,67704,0.0007084661707403471
"('VT11', '20180222-57WIooVH-VT__R6F14_RN1RP1')",48,50379,0.0009518710214765899
"('VT23', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",48,66152,0.0007250755287009063
"('VT14', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",48,53821,0.0008910505114258665
"('VT15', '20180222-57OOooVH-VT__R8F11_RN1RP3')",48,43422,0.0011042097998619738
"('VT23', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",48,66116,0.000725470044132761
"('VT5', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",48,53202,0.0009014084507042254
"('VT27', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",48,67494,0.0007106689171182375
"('VT39', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",48,39532,0.001212733703890854
"('VT4', '20180222-57OOooVH-VT__R8F11_RN1RP3')",48,43592,0.0010999083409715857
"('VT38', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",48,31805,0.0015069224248893355
"('VT36', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",48,43332,0.0011065006915629322
"('VT43', '20180222-57WIooVB-VT__R4F4_RN1RP1')",47,51544,0.0009110116105522281
"('VT39', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",47,37515,0.0012512645759011768
"('VT5', '20180222-57WIooVL-VT__R6F18_RN1RP2')",47,47982,0.0009785754440025819
"('VT17', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",47,55791,0.0008417206920018625
"('VT15', '20180222-57NYooVH-VT__R7F2_RN1RP3')",47,54389,0.0008633992211036814
"('VT15', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",47,55775,0.0008419619504854717
"('VT17', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",47,53832,0.0008723250245921417
"('VT29', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",47,59699,0.0007866635423291935
"('VT23', '20180222-57WIooVB-VT__R4F4_RN1RP1')",47,65946,0.0007121967481399542
"('VT37', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",47,28417,0.0016512085441259135
"('VT39', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",47,37307,0.001258232050115115
"('VT3', '20180222-57OOooVH-VT__R8F11_RN1RP3')",47,43414,0.0010814293274429949
"('VT31', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",47,53384,0.0008796391607868092
"('VT33', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",47,45083,0.0010414358519831599
"('VT35', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",47,58579,0.0008016920820113942
"('VT38', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",47,31892,0.0014715551520085163
"('VT22', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",47,67702,0.0006937371769325008
"('VT25', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",47,67429,0.0006965439563696721
"('VT41', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",47,35287,0.001330163581819211
"('VT31', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",46,50736,0.0009058327753928557
"('VT30', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",46,48706,0.0009435510338037414
"('VT47', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",46,41004,0.001120584652862363
"('VT29', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",46,57250,0.0008028483663781067
"('VT34', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",46,53040,0.0008665184794484421
"('VT19', '20180222-24WIooVH-VG__R5F10_RN1RP1')",46,65557,0.000701187445696081
"('VT40', '20180222-57WIooVB-VT__R4F4_RN1RP1')",46,51741,0.0008882538088709522
"('VT9', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",46,53875,0.0008530999054171844
"('VT39', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",46,37315,0.0012312304274510854
"('VT49', '20180222-24WIooVH-VG__R5F11_RN1RP2')",46,47316,0.0009712427684641696
"('VT5', '20180222-57NYooVH-VT__R7F2_RN1RP3')",46,54389,0.0008450445485441352
"('VT45', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",46,48597,0.0009456653578109903
"('VT32', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",46,51343,0.0008951331997120006
"('VT17', '20180222-57OOooVH-VT__R8F11_RN1RP3')",46,43449,0.0010575928267616966
"('VT15', '20180222-57WIooVH-VT__R6F14_RN1RP1')",45,50346,0.000893016610108948
"('VT41', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",45,35297,0.0012732725935147983
"('VT46', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",45,52740,0.0008525149190110827
"('VT37', '20180222-57WIooVB-VT__R4F6_RN1RP3')",45,30466,0.001474877912883878
"('VT12', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",45,53821,0.0008354063787918167
"('VT35', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",45,60981,0.0007373906203913086
"('VT30', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",45,48916,0.000919098874614489
"('VT14', '20180222-57WIooVH-VT__R6F14_RN1RP1')",45,50362,0.0008927331521415676
"('VT35', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",45,58409,0.0007698361104458207
"('VT49', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",45,49971,0.0008997120921305183
"('VT48', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",45,46794,0.0009607378466662396
"('VT14', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",45,55775,0.0008061626657112146
"('VT33', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",45,47870,0.0009391631013252635
"('VT43', '20180222-24WIooVH-VG__R5F10_RN1RP1')",45,49187,0.0009140396490087747
"('VT26', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",45,65705,0.0006844106463878327
"('VT22', '20180222-24WIooVH-VG__R5F11_RN1RP2')",45,65744,0.0006840049248354589
"('VT21', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",45,67403,0.000667180642865615
"('VT45', '20180222-24WIooVH-VG__R5F10_RN1RP1')",45,48486,0.0009272423811584348
"('VT27', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",44,67413,0.0006522673703247995
"('VT6', '20180222-57OOooVH-VT__R8F11_RN1RP3')",44,43615,0.0010078105316200555
"('VT46', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",44,50108,0.0008773329079598022
"('VT45', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",44,51110,0.0008601477890292059
"('VT40', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",44,51997,0.0008454872120059184
"('VT43', '20180222-24WIooVH-VG__R5F11_RN1RP2')",44,49185,0.0008937821202949481
"('VT48', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",44,43950,0.0010001363822339409
"('VT45', '20180222-24WIooVH-VG__R5F11_RN1RP2')",44,48482,0.0009067304125623377
"('VT1', '20180222-57OOooVH-VT__R8F11_RN1RP3')",44,43566,0.001008942903003898
"('VT36', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",44,41300,0.0010642414860681114
"('VT26', '20180222-24WIooVH-VG__R5F11_RN1RP2')",44,63482,0.0006926297893775777
"('VT47', '20180222-24WIooVH-VG__R5F10_RN1RP1')",44,41099,0.0010694407311085726
"('VT27', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",43,65331,0.0006577538470951754
"('VT15', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",43,53203,0.0008075723998046801
"('VT46', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",43,50106,0.0008574448144529303
"('VT47', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",43,41007,0.0010475030450669916
"('VT29', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",43,59709,0.0007196411835587093
"('VT28', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",43,47962,0.0008957400270805124
"('VT44', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",43,54659,0.0007860772915067091
"('VT5', '20180222-57WIooVH-VT__R6F14_RN1RP1')",43,50367,0.0008530053560801428
"('VT19', '20180222-57WIooVB-VT__R4F4_RN1RP1')",43,67430,0.0006372919538185645
"('VT25', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",43,67429,0.0006373013990988855
"('VT34', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",43,55573,0.0007731588032220943
"('VT26', '20180222-57WIooVB-VT__R4F4_RN1RP1')",43,65511,0.000655947768252128
"('VT20', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",43,67472,0.0006368955047026586
"('VT18', '20180222-57OOooVH-VT__R7F3_RN1RP1')",42,44251,0.0009482310974646106
"('VT23', '20180222-24WIooVH-VG__R9F1_RN1RP3')",42,63981,0.000656014244880746
"('VT27', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",42,67398,0.0006227758007117438
"('VT8', '20180222-57OOooVH-VT__R8F11_RN1RP3')",42,43484,0.0009649404953361209
"('VT11', '20180222-57NYooVH-VT__R7F2_RN1RP3')",42,54407,0.0007713640287241272
"('VT10', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",42,55798,0.0007521489971346705
"('VT8', '20180222-57WIooVH-VT__R6F14_RN1RP1')",42,50376,0.0008330358205402833
"('VT3', '20180222-57WIooVL-VT__R6F18_RN1RP2')",42,47973,0.0008747266479225242
"('VT41', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",42,38329,0.0010945766333950119
"('VT34', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",42,53026,0.0007914374010703248
"('VT45', '20180222-24WIooVH-VG__R9F1_RN1RP3')",42,48472,0.0008657294801500598
"('VT41', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",42,35511,0.0011813349084465446
"('VT22', '20180222-24WIooVH-VG__R5F10_RN1RP1')",42,65750,0.000638375486381323
"('VT34', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",42,55584,0.0007550426059756229
"('VT44', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",42,54524,0.0007697100758714217
"('VT28', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",42,48036,0.0008735804317983277
"('VT48', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",42,43960,0.0009545020680878142
"('VT49', '20180222-24WIooVH-VG__R5F10_RN1RP1')",41,47323,0.0008656363482813952
"('VT14', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",41,53212,0.000769909676450153
"('VT44', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",41,54482,0.0007519762302147717
"('VT3', '20180222-57NYooVH-VT__R7F2_RN1RP3')",41,54386,0.0007533025887886527
"('VT23', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41,64070,0.0006395158397154934
"('VT10', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",41,53222,0.0007697651277622365
"('VT6', '20180222-57OOooVH-VT__R7F3_RN1RP1')",41,44228,0.0009261560008132101
"('VT47', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",41,43996,0.0009310352657992143
"('VT38', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41,31804,0.0012874862615795258
"('VT39', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41,37534,0.0010911510312707918
"('VT28', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",41,47750,0.0008579021154610701
"('VT45', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",41,51113,0.0008015013488681237
"('VT46', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41,50282,0.0008147368002702542
"('VT45', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",41,48423,0.0008459887751733245
"('VT40', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",41,49390,0.0008294390160021039
"('VT14', '20180222-57NYooVH-VT__R7F2_RN1RP3')",41,54391,0.000753233392122281
"('VT45', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",41,48470,0.0008451691368967863
"('VT25', '20180222-24WIooVH-VG__R5F10_RN1RP1')",41,65310,0.0006273813713638659
"('VT50', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",41,37160,0.0011021209107282062
"('VT49', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",40,47268,0.000845522955948254
"('VT11', '20180222-57OOooVH-VT__R8F11_RN1RP3')",40,43466,0.0009194134142417137
"('VT33', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",40,44881,0.0008904521270675185
"('VT50', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",40,37154,0.0010754422756358553
"('VT28', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",40,47749,0.0008370127016677478
"('VT34', '20180222-57WIooVB-VT__R4F4_RN1RP1')",40,55282,0.0007230396587252811
"('VT44', '20180222-24WIooVH-VG__R9F1_RN1RP3')",40,54525,0.0007330706496838633
"('VT37', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",40,28415,0.0014057283429977157
"('VT29', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",40,59699,0.0006695793367816669
"('VT27', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",40,65270,0.0006124636349716736
"('VT45', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",40,48474,0.0008245042668095807
"('VT40', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",40,52002,0.0007686099688712963
"('VT25', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",40,67425,0.0005929000222337508
"('VT29', '20180222-24WIooVH-VG__R9F1_RN1RP3')",40,57134,0.0006996187078042467
"('VT25', '20180222-24WIooVH-VG__R5F11_RN1RP2')",40,65309,0.0006120981193285283
"('VT31', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",39,53409,0.0007296811854512797
"('VT26', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",39,65708,0.0005931829589182776
"('VT35', '20180222-24WIooVH-VG__R9F1_RN1RP3')",39,58464,0.0006666324803856213
"('VT21', '20180222-24WIooVH-VG__R5F10_RN1RP1')",39,65302,0.0005968687347913255
"('VT50', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",39,40197,0.0009692812406799881
"('VT41', '20180222-24WIooVH-VG__R9F1_RN1RP3')",39,35355,0.0011018816748601457
"('VT44', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",39,54491,0.000715202640748212
"('VT47', '20180222-57WIooVB-VT__R4F4_RN1RP1')",39,43706,0.0008915304606240713
"('VT45', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",39,48423,0.0008047542404358054
"('VT30', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",39,51624,0.0007548922826781255
"('VT30', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",39,51618,0.0007549799639932633
"('VT48', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",39,44172,0.0008821334057135102
"('VT34', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",38,52857,0.0007184043860478306
"('VT42', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",38,34698,0.0010939659143251958
"('VT24', '20180222-24WIooVH-VG__R5F11_RN1RP2')",38,64210,0.0005914580998630307
"('VT21', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",38,65291,0.000581671233296086
"('VT24', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",38,66320,0.0005726513758702794
"('VT46', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",38,50145,0.0007572285435306777
"('VT46', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",38,50146,0.000757213454487486
"('VT27', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",38,65379,0.0005808887598024978
"('VT19', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",38,65544,0.0005794272818761245
"('VT40', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",38,49326,0.000769791751073657
"('VT48', '20180222-24WIooVH-VG__R5F10_RN1RP1')",38,44047,0.0008619711920154247
"('VT27', '20180222-24WIooVH-VG__R9F1_RN1RP3')",38,65269,0.0005818671811597531
"('VT44', '20180222-24WIooVH-VG__R5F10_RN1RP1')",38,54538,0.0006962767516857227
"('VT3', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",38,53816,0.000705611468043228
"('VT26', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",38,63606,0.0005970712085978254
"('VT41', '20180222-24WIooVH-VG__R5F10_RN1RP1')",38,35382,0.0010728402032749859
"('VT20', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",38,67477,0.0005628378878767682
"('VT20', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",38,67589,0.0005619057477043193
"('VT26', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",38,65712,0.0005779467680608365
"('VT35', '20180222-24WIooVH-VG__R5F10_RN1RP1')",38,58482,0.0006493506493506494
"('VT48', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",37,46801,0.0007899568726247918
"('VT49', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",37,47319,0.0007813159895261424
"('VT27', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",37,65273,0.000566528862348798
"('VT22', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",37,65742,0.0005624895483360951
"('VT39', '20180222-24WIooVH-VG__R5F10_RN1RP1')",37,37405,0.0009881950750494097
"('VT25', '20180222-24WIooVL-VG__R9F2_RN1RP1')",37,65287,0.000566407445961668
"('VT45', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",37,48427,0.0007634532849125124
"('VT23', '20180222-24WIooVH-VG__R5F11_RN1RP2')",37,64002,0.0005777729196271023
"('VT46', '20180222-24WIooVH-VG__R5F10_RN1RP1')",37,50173,0.0007369049990041825
"('VT17', '20180222-57NYooVH-VT__R7F2_RN1RP3')",37,54408,0.0006795849021948756
"('VT30', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",37,48711,0.0007590054976614425
"('VT40', '20180222-24WIooVH-VG__R5F10_RN1RP1')",37,49405,0.0007483516038995187
"('VT29', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",37,57092,0.0006476570568362828
"('VT20', '20180222-24WIooVH-VG__R5F10_RN1RP1')",37,67497,0.000547872182900465
"('VT10', '20180222-57OOooVH-VT__R8F11_RN1RP3')",37,43462,0.0008505942665348628
"('VT48', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",37,44022,0.0008397830182255612
"('VT46', '20180222-24OOooVH-VG__R9F9_RN1RP1')",37,50142,0.000737360250303912
"('VT48', '20180222-57WIooVB-VT__R4F4_RN1RP1')",37,46517,0.0007947759591012588
"('VT46', '20180222-24NYooVH-VG__R9F5_RN1RP1')",37,50135,0.0007374631268436578
"('VT26', '20180222-24WIooVH-VG__R9F1_RN1RP3')",37,63481,0.0005825120438300955
"('VT44', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",36,56965,0.0006315678672303995
"('VT36', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",36,41089,0.0008753799392097264
"('VT46', '20180222-57WIooVB-VT__R4F4_RN1RP1')",36,52488,0.0006854009595613434
"('VT14', '20180222-57OOooVH-VT__R8F11_RN1RP3')",36,43454,0.0008277765003449069
"('VT25', '20180222-24NYooVH-VG__R9F5_RN1RP1')",36,65282,0.0005511497596374659
"('VT41', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",36,35361,0.0010170353419781336
"('VT2', '20180222-57NYooVH-VT__R7F2_RN1RP3')",36,54485,0.0006602960327213367
"('VT32', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",36,54008,0.0006661238990452224
"('VT19', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",36,67621,0.0005320957181075129
"('VT22', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",36,65746,0.0005472621689823964
"('VT31', '20180222-57WIooVB-VT__R4F4_RN1RP1')",36,53113,0.0006773410600387589
"('VT1', '20180222-57OOooVH-VT__R7F3_RN1RP1')",36,44188,0.0008140376266280753
"('VT23', '20180222-24WIooVH-VG__R5F10_RN1RP1')",36,64005,0.000562139879139926
"('VT23', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",36,66162,0.0005438230762258679
"('VT43', '20180222-24WIooVH-VG__R9F1_RN1RP3')",36,49179,0.000731484303565986
"('VT43', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",36,49118,0.0007323920738902226
"('VT36', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",36,41092,0.0008753160863645205
"('VT28', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",36,47926,0.0007505942204245027
"('VT41', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",36,38335,0.0009382085429100102
"('VT30', '20180222-24WIooVH-VG__R5F10_RN1RP1')",35,48797,0.0007167431192660551
"('VT30', '20180222-24WIooVH-VG__R5F11_RN1RP2')",35,48789,0.0007168605603801409
"('VT19', '20180222-24WIooVL-VG__R9F4_RN1RP3')",35,65532,0.0005338051153781628
"('VT47', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",35,44010,0.0007946418435690771
"('VT29', '20180222-24WIooVH-VG__R5F10_RN1RP1')",35,57153,0.000612016506959502
"('VT47', '20180222-24WIooVH-VG__R9F1_RN1RP3')",35,41085,0.0008511673151750973
"('VT40', '20180222-24WIooVH-VG__R5F11_RN1RP2')",35,49399,0.0007080147267063155
"('VT48', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",35,43960,0.0007955449482895784
"('VT44', '20180222-57WIooVB-VT__R4F4_RN1RP1')",35,56756,0.000616294835449279
"('VT44', '20180222-24WIooVH-VG__R5F11_RN1RP2')",35,54537,0.0006413545407901488
"('VT27', '20180222-24WIooVH-VG__R5F11_RN1RP2')",35,65283,0.0005358400440919808
"('VT42', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",35,37606,0.0009298371456656306
"('VT41', '20180222-24WIooVH-VG__R5F11_RN1RP2')",35,35382,0.000988225993167123
"('VT48', '20180222-24WIooVH-VG__R9F1_RN1RP3')",35,44026,0.0007943532829486394
"('VT32', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",35,51155,0.0006837272904864231
"('VT43', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",35,51817,0.0006749980714340816
"('VT12', '20180222-57NYooVH-VT__R7F2_RN1RP3')",35,54391,0.0006430750009186785
"('VT40', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",35,49532,0.0007061149555147578
"('VT47', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",35,41078,0.0008513122370053268
"('VT44', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",35,54492,0.0006418838373649751
"('VT42', '20180222-24WIooVH-VG__R9F1_RN1RP3')",35,34560,0.0010117068940598353
"('VT9', '20180222-57OOooVH-VT__R8F11_RN1RP3')",35,43516,0.0008036554843746412
"('VT39', '20180222-24WIooVH-VG__R9F1_RN1RP3')",35,37386,0.000935303706474974
"('VT33', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",35,45075,0.0007758811793393926
"('VT36', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",35,41096,0.0008509396805329313
"('VT22', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",35,65743,0.000532092796983794
"('VT49', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",34,47464,0.0007158196134574087
"('VT47', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",34,41083,0.0008269085779604543
"('VT38', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",34,34764,0.0009770676475659521
"('VT37', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",34,31457,0.0010796735575243721
"('VT49', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",34,47279,0.0007186185614947267
"('VT29', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",34,57139,0.0005946863029751806
"('VT34', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",34,52854,0.0006428679473604598
"('VT36', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",34,41288,0.0008228062533275253
"('VT4', '20180222-57OOooVH-VT__R7F3_RN1RP1')",34,44213,0.0007684136777634642
"('VT32', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",34,54004,0.0006291868684999445
"('VT46', '20180222-24WIooVL-VG__R9F3_RN1RP2')",34,50139,0.0006776553126183405
"('VT44', '20180222-24WIooVL-VG__R9F3_RN1RP2')",34,54516,0.0006232813932172319
"('VT10', '20180222-57NYooVH-VT__R7F2_RN1RP3')",34,54427,0.000624299957767944
"('VT24', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",34,64198,0.0005293311744924648
"('VT23', '20180222-24OOooVH-VG__R9F10_RN1RP2')",34,63965,0.0005312583009109517
"('VT45', '20180222-57WIooVB-VT__R4F4_RN1RP1')",34,50850,0.0006681864633283547
"('VT27', '20180222-24OOooVH-VG__R9F9_RN1RP1')",34,65255,0.0005207615371655256
"('VT41', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",34,35526,0.0009561304836895389
"('VT25', '20180222-24WIooVH-VG__R9F1_RN1RP3')",34,65304,0.0005203709939085984
"('VT28', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",34,47752,0.0007115054618507513
"('VT24', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",34,64308,0.0005284262223741879
"('VT32', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",34,51348,0.0006617103265735083
"('VT50', '20180222-24WIooVH-VG__R5F10_RN1RP1')",33,37263,0.0008848133848133849
"('VT35', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",33,58428,0.0005644788833581362
