,Positive,Negative,Proportion
"('VT33', '20180222-24WIooVH-VG__R5F10_RN1RP1')",220961,70600,0.7578551315162179
"('VT33', '20180222-24WIooVH-VG__R5F11_RN1RP2')",220938,70623,0.7577762457941906
"('VT33', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",220897,70664,0.7576356234201419
"('VT33', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",220786,70775,0.7572549140660102
"('VT33', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",220728,70833,0.7570559848539413
"('VT33', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",220643,70918,0.7567644506638405
"('VT33', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",216331,75230,0.7419750926907234
"('VT28', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOooPA-VV__R5F1_RN1RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIooPA-VV__R2F18_RN2RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOooPA-VV__R5F2_RN1RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIooPA-VV__R2F20_RN2RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOooPA-VV__R5F3_RN1RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIooVB-VT__R4F6_RN1RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIooVB-VT__R4F5_RN1RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIooVB-VT__R4F4_RN1RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",212408,79153,0.7285199323640679
"('VT28', '20180222-71WIooPA-VV__R2F19_RN2RP2')",212403,79158,0.7285027832940619
"('VT28', '20180222-24NYooVH-VG__R9F8_RN1RP3')",212212,79349,0.7278476888198353
"('VT28', '20180222-24OOooVH-VG__R9F10_RN1RP2')",212212,79349,0.7278476888198353
"('VT28', '20180222-24WIooVL-VG__R9F2_RN1RP1')",212209,79352,0.7278373993778318
"('VT28', '20180222-24WIooVL-VG__R9F3_RN1RP2')",212206,79355,0.7278271099358282
"('VT28', '20180222-24OOooVH-VG__R9F9_RN1RP1')",212201,79360,0.7278099608658223
"('VT28', '20180222-24NYooVH-VG__R9F5_RN1RP1')",212198,79363,0.7277996714238187
"('VT28', '20180222-24OOooVH-VG__R9F11_RN1RP3')",212195,79366,0.7277893819818151
"('VT28', '20180222-24NYooVH-VG__R9F6_RN1RP2')",212192,79369,0.7277790925398115
"('VT28', '20180222-24WIooVL-VG__R9F4_RN1RP3')",212191,79370,0.7277756627258104
"('VT28', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",212174,79387,0.7277173558877902
"('VT28', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",212170,79391,0.7277036366317855
"('VT28', '20180222-24WIooVH-VG__R9F1_RN1RP3')",212168,79393,0.7276967770037831
"('VT28', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",212144,79417,0.7276144614677547
"('VT28', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",212123,79438,0.7275424353737296
"('VT28', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",212111,79450,0.7275012776057155
"('VT28', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",212099,79462,0.7274601198377012
"('VT28', '20180222-24WIooVH-VG__R5F10_RN1RP1')",212090,79471,0.7274292515116905
"('VT28', '20180222-24WIooVH-VG__R5F11_RN1RP2')",212087,79474,0.7274189620696869
"('VT28', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",212073,79488,0.7273709446736704
"('VT28', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",212041,79520,0.7272611906256323
"('VT28', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",211941,79620,0.7269182092255136
"('VT28', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",211907,79654,0.7268015955494733
"('VT28', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",211875,79686,0.7266918415014354
"('VT30', '20180222-71WIooPA-VV__R2F19_RN2RP2')",209568,81993,0.7187792606006976
"('VT30', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIooPA-VV__R2F18_RN2RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIooPA-VV__R2F20_RN2RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-71OOooPA-VV__R5F3_RN1RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-71OOooPA-VV__R5F2_RN1RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-71OOooPA-VV__R5F1_RN1RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIooVB-VT__R4F6_RN1RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIooVB-VT__R4F5_RN1RP2')",209565,81996,0.7187689711586941
"('VT30', '20180222-57WIooVB-VT__R4F4_RN1RP1')",209565,81996,0.7187689711586941
"('VT30', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",209565,81996,0.7187689711586941
"('VT30', '20180222-24NYooVH-VG__R9F5_RN1RP1')",209381,82180,0.7181378853824757
"('VT30', '20180222-24NYooVH-VG__R9F6_RN1RP2')",209381,82180,0.7181378853824757
"('VT30', '20180222-24OOooVH-VG__R9F9_RN1RP1')",209376,82185,0.7181207363124698
"('VT30', '20180222-24WIooVL-VG__R9F2_RN1RP1')",209371,82190,0.7181035872424638
"('VT30', '20180222-24OOooVH-VG__R9F10_RN1RP2')",209371,82190,0.7181035872424638
"('VT30', '20180222-24NYooVH-VG__R9F8_RN1RP3')",209370,82191,0.7181001574284627
"('VT30', '20180222-24WIooVL-VG__R9F3_RN1RP2')",209355,82206,0.7180487102184449
"('VT30', '20180222-24OOooVH-VG__R9F11_RN1RP3')",209351,82210,0.7180349909624401
"('VT30', '20180222-24WIooVL-VG__R9F4_RN1RP3')",209341,82220,0.7180006928224283
"('VT30', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",209329,82232,0.717959535054414
"('VT30', '20180222-24WIooVH-VG__R9F1_RN1RP3')",209326,82235,0.7179492456124105
"('VT30', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",209311,82250,0.7178977984023927
"('VT30', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",209308,82253,0.7178875089603891
"('VT30', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",209286,82275,0.717812053052363
"('VT30', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",209275,82286,0.7177743250983499
"('VT30', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",209259,82302,0.717719448074331
"('VT30', '20180222-24WIooVH-VG__R5F10_RN1RP1')",209257,82304,0.7177125884463286
"('VT30', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",209246,82315,0.7176748604923155
"('VT30', '20180222-24WIooVH-VG__R5F11_RN1RP2')",209245,82316,0.7176714306783143
"('VT30', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",209208,82353,0.7175445275602704
"('VT30', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",209110,82451,0.7172084057881541
"('VT30', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",209064,82497,0.7170506343440995
"('VT30', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",209007,82554,0.7168551349460319
"('VT28', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",208281,83280,0.7143650899811703
"('VT30', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",205770,85791,0.7057528270241905
"('VT31', '20180222-71OOooPA-VV__R5F1_RN1RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71OOooPA-VV__R5F2_RN1RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIooPA-VV__R2F20_RN2RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIooPA-VV__R2F18_RN2RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIooVB-VT__R4F4_RN1RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIooVB-VT__R4F5_RN1RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIooVB-VT__R4F6_RN1RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",204992,86569,0.7030844317312672
"('VT31', '20180222-71OOooPA-VV__R5F3_RN1RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",204992,86569,0.7030844317312672
"('VT31', '20180222-71WIooPA-VV__R2F19_RN2RP2')",204987,86574,0.7030672826612613
"('VT31', '20180222-24NYooVH-VG__R9F5_RN1RP1')",204808,86753,0.7024533459550488
"('VT31', '20180222-24OOooVH-VG__R9F10_RN1RP2')",204801,86760,0.7024293372570406
"('VT31', '20180222-24NYooVH-VG__R9F8_RN1RP3')",204800,86761,0.7024259074430393
"('VT31', '20180222-24OOooVH-VG__R9F11_RN1RP3')",204789,86772,0.7023881794890263
"('VT31', '20180222-24WIooVL-VG__R9F3_RN1RP2')",204788,86773,0.7023847496750252
"('VT31', '20180222-24OOooVH-VG__R9F9_RN1RP1')",204784,86777,0.7023710304190204
"('VT31', '20180222-24WIooVL-VG__R9F2_RN1RP1')",204781,86780,0.7023607409770168
"('VT31', '20180222-24NYooVH-VG__R9F6_RN1RP2')",204776,86785,0.7023435919070109
"('VT31', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",204763,86798,0.7022990043249955
"('VT31', '20180222-24WIooVL-VG__R9F4_RN1RP3')",204753,86808,0.7022647061849836
"('VT31', '20180222-24WIooVH-VG__R9F1_RN1RP3')",204746,86815,0.7022406974869753
"('VT31', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",204739,86822,0.7022166887889669
"('VT31', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",204736,86825,0.7022063993469634
"('VT31', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",204703,86858,0.7020932154849242
"('VT31', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",204688,86873,0.7020417682749065
"('VT31', '20180222-24WIooVH-VG__R5F11_RN1RP2')",204687,86874,0.7020383384609052
"('VT31', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",204686,86875,0.7020349086469041
"('VT31', '20180222-24WIooVH-VG__R5F10_RN1RP1')",204674,86887,0.7019937508788898
"('VT31', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",204672,86889,0.7019868912508874
"('VT31', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",204635,86926,0.7018599881328436
"('VT31', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",204551,87010,0.7015718837567438
"('VT31', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",204519,87042,0.7014621297087059
"('VT31', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",204474,87087,0.7013077880786525
"('VT32', '20180222-71OOooPA-VV__R5F1_RN1RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIooPA-VV__R2F20_RN2RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIooVB-VT__R4F6_RN1RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71OOooPA-VV__R5F3_RN1RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIooVB-VT__R4F5_RN1RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-57WIooVB-VT__R4F4_RN1RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71OOooPA-VV__R5F2_RN1RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIooPA-VV__R2F18_RN2RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",203227,88334,0.6970308100191727
"('VT32', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",203227,88334,0.6970308100191727
"('VT32', '20180222-71WIooPA-VV__R2F19_RN2RP2')",203225,88336,0.6970239503911703
"('VT32', '20180222-24NYooVH-VG__R9F5_RN1RP1')",203052,88509,0.696430592568965
"('VT32', '20180222-24OOooVH-VG__R9F10_RN1RP2')",203049,88512,0.6964203031269615
"('VT32', '20180222-24WIooVL-VG__R9F2_RN1RP1')",203045,88516,0.6964065838709567
"('VT32', '20180222-24OOooVH-VG__R9F9_RN1RP1')",203042,88519,0.6963962944289531
"('VT32', '20180222-24NYooVH-VG__R9F6_RN1RP2')",203039,88522,0.6963860049869496
"('VT32', '20180222-24WIooVL-VG__R9F3_RN1RP2')",203038,88523,0.6963825751729483
"('VT32', '20180222-24NYooVH-VG__R9F8_RN1RP3')",203032,88529,0.6963619962889412
"('VT32', '20180222-24OOooVH-VG__R9F11_RN1RP3')",203026,88535,0.6963414174049342
"('VT32', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",203009,88552,0.6962831105669139
"('VT32', '20180222-24WIooVL-VG__R9F4_RN1RP3')",202989,88572,0.6962145142868902
"('VT32', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",202981,88580,0.6961870757748807
"('VT32', '20180222-24WIooVH-VG__R9F1_RN1RP3')",202974,88587,0.6961630670768724
"('VT32', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",202967,88594,0.6961390583788641
"('VT32', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",202964,88597,0.6961287689368606
"('VT32', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",202942,88619,0.6960533130288344
"('VT32', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",202930,88631,0.6960121552608202
"('VT32', '20180222-24WIooVH-VG__R5F10_RN1RP1')",202919,88642,0.6959744273068071
"('VT32', '20180222-24WIooVH-VG__R5F11_RN1RP2')",202915,88646,0.6959607080508025
"('VT32', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",202892,88669,0.6958818223287752
"('VT32', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",202868,88693,0.6957995067927466
"('VT32', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",202805,88756,0.6955834285106719
"('VT32', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",202792,88769,0.6955388409286565
"('VT32', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",202723,88838,0.6953021837625746
"('VT31', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",201523,90038,0.6911864069611505
"('VT42', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200493,91068,0.6876536985399282
"('VT37', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200492,91069,0.6876502687259269
"('VT6', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200491,91070,0.6876468389119258
"('VT3', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200491,91070,0.6876468389119258
"('VT1', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT9', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT17', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT10', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT14', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT7', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT15', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT8', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT13', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT12', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT5', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT11', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT16', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200490,91071,0.6876434090979247
"('VT38', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200489,91072,0.6876399792839234
"('VT4', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200489,91072,0.6876399792839234
"('VT2', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200489,91072,0.6876399792839234
"('VT50', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200488,91073,0.6876365494699223
"('VT41', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200486,91075,0.6876296898419199
"('VT47', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200483,91078,0.6876194003999163
"('VT39', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200483,91078,0.6876194003999163
"('VT49', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200481,91080,0.6876125407719139
"('VT48', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200479,91082,0.6876056811439115
"('VT40', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200479,91082,0.6876056811439115
"('VT46', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200475,91086,0.6875919618879068
"('VT34', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOooPA-VV__R5F1_RN1RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOooPA-VV__R5F2_RN1RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOooPA-VV__R5F3_RN1RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIooPA-VV__R2F18_RN2RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIooVB-VT__R4F6_RN1RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIooPA-VV__R2F20_RN2RP3')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIooVB-VT__R4F5_RN1RP2')",200465,91096,0.687557663747895
"('VT34', '20180222-57WIooVB-VT__R4F4_RN1RP1')",200465,91096,0.687557663747895
"('VT34', '20180222-71WIooPA-VV__R2F19_RN2RP2')",200462,91099,0.6875473743058914
"('VT44', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200456,91105,0.6875267954218842
"('VT18', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200437,91124,0.6874616289558617
"('VT45', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200393,91168,0.6873107171398095
"('VT43', '20180222-57WIooVL-VT__R6F19_RN1RP3')",200319,91242,0.6870569109037217
"('VT34', '20180222-24OOooVH-VG__R9F9_RN1RP1')",200287,91274,0.6869471568556837
"('VT34', '20180222-24OOooVH-VG__R9F10_RN1RP2')",200280,91281,0.6869231481576754
"('VT34', '20180222-24NYooVH-VG__R9F6_RN1RP2')",200279,91282,0.6869197183436743
"('VT34', '20180222-24WIooVL-VG__R9F3_RN1RP2')",200270,91291,0.6868888500176635
"('VT34', '20180222-24NYooVH-VG__R9F5_RN1RP1')",200269,91292,0.6868854202036624
"('VT34', '20180222-24NYooVH-VG__R9F8_RN1RP3')",200268,91293,0.6868819903896611
"('VT34', '20180222-24OOooVH-VG__R9F11_RN1RP3')",200265,91296,0.6868717009476576
"('VT34', '20180222-24WIooVL-VG__R9F2_RN1RP1')",200264,91297,0.6868682711336564
"('VT34', '20180222-24WIooVL-VG__R9F4_RN1RP3')",200244,91317,0.6867996748536327
"('VT34', '20180222-24WIooVH-VG__R9F1_RN1RP3')",200234,91327,0.6867653767136208
"('VT34', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",200233,91328,0.6867619468996197
"('VT34', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",200213,91348,0.6866933506195959
"('VT34', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",200208,91353,0.68667620154959
"('VT34', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",200196,91365,0.6866350437815757
"('VT34', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",200181,91380,0.6865835965715579
"('VT34', '20180222-24WIooVH-VG__R5F10_RN1RP1')",200167,91394,0.6865355791755413
"('VT34', '20180222-24WIooVH-VG__R5F11_RN1RP2')",200154,91407,0.6864909915935259
"('VT34', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",200151,91410,0.6864807021515223
"('VT34', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",200146,91415,0.6864635530815164
"('VT34', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",200125,91436,0.6863915269874915
"('VT34', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",200064,91497,0.6861823083334191
"('VT34', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",200059,91502,0.6861651592634131
"('VT34', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",199959,91602,0.6858221778632945
"('VT32', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",199910,91651,0.6856541169772363
"('VT34', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",197265,94296,0.6765822589440975
"('VT6', '20180222-57WIooVH-VT__R6F15_RN1RP2')",191492,100069,0.6567819427152466
"('VT3', '20180222-57WIooVH-VT__R6F15_RN1RP2')",191492,100069,0.6567819427152466
"('VT38', '20180222-57WIooVH-VT__R6F15_RN1RP2')",191492,100069,0.6567819427152466
"('VT9', '20180222-57WIooVH-VT__R6F15_RN1RP2')",191491,100070,0.6567785129012453
